model,input,class,decision threshold,ground truth (id),predicted (id),precision (id),recall (id),f1 (id),auroc (id),ap (id),accuracy (id),ground truth (cd),predicted (cd),precision (cd),recall (cd),f1 (cd),auroc (cd),ap (cd),accuracy (cd)
resnet50,ep-ms+s-ms,af1,0.4337373,571,575,0.6904347826086956,0.6952714535901926,0.6928446771378709,0.8293966588931336,0.7896516563012121,0.7708333333333334,435,612,0.5392156862745098,0.7586206896551724,0.6303724928366762,0.8210571371898067,0.7028724053655373,0.748046875
resnet50,ep-ms+s-ms,Qal,0.31724897,950,1179,0.7285835453774385,0.9042105263157896,0.8069516204790982,0.8528148015088917,0.915819802068308,0.732421875,845,1378,0.5892597968069666,0.9609467455621302,0.7305443094916779,0.7490439205679104,0.8002114357104324,0.6100260416666666
resnet50,ep-ms+s-ms,Qaf,0.2874632,13,28,0.1071428571428571,0.2307692307692307,0.1463414634146341,0.8862063740592959,0.1512506990878879,0.9772135416666666,6,7,0.0,0.0,0.0,0.5839869281045751,0.0063444960606371,0.9915364583333334
resnet50,ep-ms+s-ms,Qat,0.09434202,61,102,0.284313725490196,0.4754098360655737,0.3558282208588957,0.8988163378716311,0.2774196248413901,0.931640625,77,217,0.1566820276497695,0.4415584415584415,0.2312925170068027,0.7589257897688328,0.1339230557192997,0.8528645833333334
resnet50,ep-ms+s-ms,Qc,0.378214,749,762,0.8963254593175853,0.9118825100133512,0.9040370615486432,0.969991331092876,0.9735643457781348,0.9055989583333334,456,606,0.7227722772277227,0.9605263157894736,0.8248587570621468,0.9749309616634176,0.9532088990775626,0.87890625
resnet50,ep-ms+s-ms,Qca,0.4196797,432,495,0.7393939393939394,0.8472222222222222,0.7896440129449838,0.9458366881374128,0.8926867336072204,0.873046875,249,451,0.5188470066518847,0.9397590361445785,0.6685714285714286,0.9522191329420244,0.7684387725372707,0.8489583333333334
resnet50,ep-ms+s-ms,Qr,0.33046284,1433,1488,0.9516129032258064,0.9881367759944172,0.969530982540226,0.9336987377963266,0.9948640426497148,0.9420572916666666,1511,1533,0.9836921069797782,0.9980145598941098,0.990801576872536,0.8149834546657841,0.9960558449376352,0.9817708333333334
resnet50,ep-ms+s-ms+sds-ms,af1,0.23700956,571,680,0.6470588235294118,0.7705779334500875,0.7034372501998402,0.8490512962442038,0.8062943340079799,0.7584635416666666,435,551,0.6007259528130672,0.7609195402298851,0.6713995943204868,0.8544270099282784,0.7423539612968062,0.7890625
resnet50,ep-ms+s-ms+sds-ms,Qal,0.48375988,950,942,0.8131634819532909,0.8063157894736842,0.8097251585623678,0.84564038081552,0.9100560370663134,0.765625,845,1076,0.6589219330855018,0.8390532544378698,0.7381572097865695,0.7546254035400201,0.8076171900710243,0.6725260416666666
resnet50,ep-ms+s-ms+sds-ms,Qaf,0.07212045,13,65,0.0923076923076923,0.4615384615384615,0.1538461538461538,0.8620637405929592,0.1453106417484827,0.95703125,6,12,0.0,0.0,0.0,0.7214596949891068,0.0196512790684367,0.98828125
resnet50,ep-ms+s-ms+sds-ms,Qat,0.29025075,61,109,0.3119266055045872,0.5573770491803278,0.4,0.9238566268407892,0.3577662914868856,0.93359375,77,132,0.3106060606060606,0.5324675324675324,0.3923444976076555,0.8616469205914031,0.3242743738244847,0.9173177083333334
resnet50,ep-ms+s-ms+sds-ms,Qc,0.45284668,749,784,0.8813775510204082,0.9225634178905208,0.9015003261578604,0.9731162091598624,0.9743441953237244,0.9016927083333334,456,561,0.7718360071301248,0.949561403508772,0.8515240904621436,0.9771320662768032,0.9563800005413866,0.9016927083333334
