model,encoder,input,macro_iou (id),macro_dice (id),macro_precision (id),macro_recall (id),micro_iou (id),micro_dice (id),micro_precision (id),micro_recall (id),mean_hd (id),mean_hd95 (id),macro_iou (cd),macro_dice (cd),macro_precision (cd),macro_recall (cd),micro_iou (cd),micro_dice (cd),micro_precision (cd),micro_recall (cd),mean_hd (cd),mean_hd95 (cd)
segformer,mitb2,prc-10,0.4292711262605867,0.494679675787688,0.5488012508593766,0.514331424086936,0.7230967283248901,0.8392990231513977,0.8392990231513977,0.8392990231513977,95.66897659512436,80.20534945375047,0.3915351953984429,0.451458043087952,0.5030665558147358,0.4689211176860549,0.7083491086959839,0.8292791247367859,0.8292791247367859,0.8292791247367859,101.95838391339338,84.98773606513478
segformer,mitb2,prc-200,0.3376626459972937,0.3933538919541273,0.4168060084513223,0.4419687364672837,0.610089898109436,0.7578333020210266,0.7578333020210266,0.7578333020210266,100.04370678830844,86.59511009293463,0.3444906852890458,0.3915548879628554,0.4121485350748873,0.4384757074786547,0.6255602836608887,0.7696549296379089,0.7696549892425537,0.7696549892425537,103.79138245103854,90.00908574392385
segformer,mitb2,prc-20,0.4434601281903375,0.5074811691642415,0.5659652588482104,0.5260460784931019,0.7276061177253723,0.8423287272453308,0.8423287272453308,0.8423287272453308,88.10961179242294,73.89000231156808,0.4079500115841884,0.4638786044293129,0.5209081970522403,0.4782772279344766,0.7292913794517517,0.8434569239616394,0.8434569239616394,0.8434569239616394,96.67624595333577,80.1634434043156
segformer,mitb2,prc-50,0.4294128066542567,0.4915716835560704,0.5342229237639523,0.5169087702396219,0.7077764272689819,0.8288865089416504,0.8288865089416504,0.8288865089416504,85.08715715302876,71.71496339759405,0.4046424934251872,0.4605397374210919,0.5118532824623336,0.4770990475819666,0.7179759740829468,0.8358392715454102,0.8358393311500549,0.8358393311500549,93.8446494805992,78.32106062414927
segformer,mitb2,prc-5,0.4371152921442557,0.5025922203737342,0.5633286716034522,0.5156539659254891,0.730255126953125,0.8441011309623718,0.8441011309623718,0.8441011309623718,90.94414183973664,75.80763727779942,0.3561630137434064,0.4167877311682084,0.4722424880476453,0.4365486678046132,0.6577699184417725,0.7935599088668823,0.7935599684715271,0.7935599684715271,103.06403197073844,86.09358413546276
segformer,mitb2,rgb,0.3385081002481356,0.3921514031492995,0.4499132693514919,0.420711718973675,0.6368758678436279,0.7781602740287781,0.7781602740287781,0.7781602740287781,104.67064906956509,89.82140810159572,0.2455703768352115,0.2779834680585638,0.2987299789282142,0.3271789833946758,0.4914517700672149,0.6590246558189392,0.6590246558189392,0.6590246558189392,112.6746445343903,97.83571554506432
segformer,mitb2,s-100,0.3762496754326849,0.4310785511845655,0.4730391560024971,0.4585694684810378,0.6630150079727173,0.7973650097846985,0.7973650097846985,0.7973650097846985,95.06548106212972,81.79711859962936,0.3737009939136166,0.4214054204384114,0.4611118966421174,0.4514203080229846,0.6843652129173279,0.8126090168952942,0.8126090168952942,0.8126090168952942,99.50507650046976,85.64014144813731
segformer,mitb2,s-10,0.4694261569494984,0.5282561575190153,0.5923822431362101,0.5425809585452017,0.7583717703819275,0.862584114074707,0.862584114074707,0.862584114074707,85.56329826501522,71.07767961440643,0.4178563603596591,0.4702693023740344,0.5225154340971843,0.4860670134302831,0.7416878938674927,0.8516886830329895,0.8516886234283447,0.8516886234283447,94.25427220708627,78.65273558802144
segformer,mitb2,s-200,0.3131325261329619,0.3600555881180862,0.3885402469861471,0.4009648585397335,0.5940752625465393,0.7453541159629822,0.7453541159629822,0.7453541159629822,105.71826998598412,92.07551879604192,0.3490280461024771,0.3891166191565597,0.3969955690514716,0.4340073572236235,0.6446694731712341,0.78395015001297,0.78395015001297,0.78395015001297,97.65837633732068,83.84730132253914
segformer,mitb2,s-20,0.4705021328634105,0.5300973770901305,0.5870486608488953,0.5437972706549918,0.7512723803520203,0.8579732179641724,0.8579731583595276,0.8579731583595276,83.64960649118622,69.58557991915126,0.4349261495433246,0.4887429574411873,0.5380213591218125,0.5025459391399064,0.75173020362854,0.8582717180252075,0.8582716584205627,0.8582716584205627,92.01811902261905,76.35086811934944
segformer,mitb2,s-50,0.4344411544738892,0.4918816441737264,0.5416586861133271,0.5150042842087702,0.7157772183418274,0.8343474268913269,0.8343474864959717,0.8343474864959717,87.58001564783957,74.05699735735324,0.4043460873186226,0.4564825781619977,0.5093818450512622,0.4730776449382106,0.7087230682373047,0.8295353055000305,0.8295353055000305,0.8295353055000305,93.5863349984918,78.91941496753624
segformer,mitb2,s-5,0.4561473171152769,0.5163966526769164,0.5795911931824799,0.5300192507708559,0.7486780881881714,0.8562788963317871,0.8562788963317871,0.8562788963317871,89.39877425245642,74.60890325370033,0.3811392581302685,0.4377198879681936,0.4942813079576322,0.4580791314160752,0.6958492994308472,0.8206499218940735,0.8206499218940735,0.8206499218940735,101.88261739400753,85.35155983770797
segformer,mitb2,sds-101,0.3359933183181127,0.3830494045351904,0.4216934454435869,0.4146345146439865,0.625541090965271,0.7696404457092285,0.7696404457092285,0.7696404457092285,104.52138052447314,90.7296995419238,0.3373109910545231,0.3806811120998629,0.4140830783031204,0.4214376644717336,0.6378015875816345,0.7788508534431458,0.7788508534431458,0.7788508534431458,100.94458791622482,86.66516256993823
segformer,mitb2,sds-11,0.4047985224689314,0.463592338069677,0.5253547660986422,0.4779546574690723,0.7047820687294006,0.8268294334411621,0.8268294930458069,0.8268294930458069,96.85361317931016,82.22309627745277,0.3554341969835284,0.4113672128020433,0.4743520062109186,0.4323761947255982,0.6644747257232666,0.7984196543693542,0.798419713973999,0.798419713973999,104.29609268515952,87.91470207123105
