model,encoder,input,class,gt_support (id),pred_support (id),gt_num_images (id),pred_num_images (id),tp (id),fp (id),fn (id),tn (id),macro_iou (id),macro_dice (id),macro_precision (id),macro_recall (id),mean_hd (id),mean_hd95 (id),micro_iou (id),micro_dice (id),micro_precision (id),micro_recall (id),gt_support (cd),pred_support (cd),gt_num_images (cd),pred_num_images (cd),tp (cd),fp (cd),fn (cd),tn (cd),macro_iou (cd),macro_dice (cd),macro_precision (cd),macro_recall (cd),mean_hd (cd),mean_hd95 (cd),micro_iou (cd),micro_dice (cd),micro_precision (cd),micro_recall (cd)
deeplabv3p,resnet50,sds-201,Qal,8361713.0,3483558.0,947.0,221.0,1977593.0,1505965.0,6384120.0,90795618.0,0.0503446618817582,0.0655413088937224,0.099377997343826,0.0704188031789005,152.74439451681874,139.73619578124354,0.2004111808269382,0.3339042221997285,0.5676934329785811,0.2365057255612576,9921617.0,1973804.0,842.0,124.0,1150209.0,823595.0,8771408.0,89918084.0,0.0324991958967506,0.044298912523848,0.078990762526423,0.0472012160041397,154.76455340469093,140.6825908694351,0.1070438628851622,0.1933868502846599,0.5827371917373761,0.115929590912449
deeplabv3p,resnet50,sds-201,Qat,388848.0,1884.0,61.0,2.0,0.0,1884.0,388848.0,100272564.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1101870.0,3263.0,77.0,1.0,0.0,3263.0,1101870.0,99558163.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
deeplabv3p,resnet50,sds-201,Qc,16237424.0,20710243.0,748.0,696.0,13290628.0,7419615.0,2946796.0,77006257.0,0.371131948519895,0.4560554152768558,0.4471187664229231,0.5512078022146363,98.21074849639842,83.02101439432381,0.5618043745880454,0.7194298898493374,0.641741770002409,0.8185182575758322,9341265.0,12362641.0,453.0,491.0,6341729.0,6020912.0,2999536.0,85301119.0,0.225057556295293,0.2970645603324402,0.3276604232489364,0.4039726509750119,118.15104336564949,102.49514087709058,0.4128144728445714,0.5843859626004646,0.512975261515723,0.6788940255950345
deeplabv3p,resnet50,sds-201,Qca,7202703.0,4708545.0,431.0,309.0,2302806.0,2405739.0,4899897.0,91054854.0,0.1252321288549279,0.1685063299450056,0.2390370092878812,0.172417456471825,146.2057276556502,132.25900090618052,0.2396648697052029,0.3866607428541493,0.4890695533333545,0.3197141406496978,3590038.0,3008153.0,248.0,192.0,461955.0,2546198.0,3128083.0,94527060.0,0.0371968847848517,0.0552958263030688,0.0930794130784352,0.0814817524247896,173.63720157534578,159.60801776619846,0.0752831214444816,0.1400247431455076,0.1535676543048176,0.1286769109407755
deeplabv3p,resnet50,sds-201,Qr,62099929.0,66096801.0,1433.0,1449.0,54861996.0,11234805.0,7237933.0,27328562.0,0.6053521483094761,0.6614771415730046,0.6999842590085158,0.7058987876128555,100.39065161158273,83.9312447596431,0.7481038384894121,0.8559032043953071,0.8300249810879652,0.8834470003983418,75325588.0,80773443.0,1511.0,1523.0,67700596.0,13072847.0,7624992.0,12264861.0,0.6979404842719809,0.7567503633322632,0.7790935739054055,0.8171616858138858,84.72258472251765,70.20408955695551,0.7658574046022422,0.8674057175921868,0.8381541443021068,0.8987728844546159
deeplabv3p,resnet50,sds-201,af1,6362496.0,5662265.0,570.0,309.0,2732030.0,2930235.0,3630466.0,91370565.0,0.0974637177475341,0.1266046975793551,0.1674374180153579,0.1673997983958993,133.10987533622074,122.71281009445542,0.2939964580918139,0.4544007153239885,0.4824977283825465,0.4293959477538375,1372643.0,2541992.0,432.0,221.0,289792.0,2252200.0,1082851.0,97038453.0,0.0292153851950501,0.0439842786929055,0.0463232953040002,0.0813750094739655,152.08861983163015,141.33197712671188,0.0799460831820854,0.1480556935704095,0.114001932342824,0.2111197157600337
deeplabv3p,resnet50,sds-21,Qaf,10183.0,0.0,10.0,0.0,0.0,0.0,10183.0,100653113.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,10275.0,0.0,6.0,0.0,0.0,0.0,10275.0,100653021.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
deeplabv3p,resnet50,sds-21,Qal,8361713.0,5043047.0,947.0,746.0,3963936.0,1079111.0,4397777.0,91222472.0,0.1805000286741632,0.228047852550942,0.3424971493169706,0.2158921038252461,132.62890654010934,120.22007571268482,0.4198718247475008,0.5914221515342312,0.7860200390755827,0.4740578874209148,9921617.0,5622473.0,842.0,855.0,3667999.0,1954474.0,6253618.0,88787205.0,0.1384655919105029,0.1792050460223332,0.2769880783429452,0.169840819900377,141.84465428949946,128.80824227253743,0.3088557506000922,0.471947730616588,0.652381790005928,0.3696977014936174
deeplabv3p,resnet50,sds-21,Qat,388848.0,18318.0,61.0,25.0,7644.0,10674.0,381204.0,100263774.0,0.006309629618367,0.0109831667917815,0.0576872033408925,0.0064253233656098,157.21849822998047,145.8279091971261,0.0191328637722077,0.0375473394143911,0.4172944644611857,0.0196580669053203,1101870.0,17445.0,77.0,21.0,422.0,17023.0,1101448.0,99544403.0,0.000274694281967,0.0005391812387933,0.0119758982290612,0.000275951592212,205.7792091369629,202.56534576416016,0.0003771584950482,0.0007540326002957,0.0241903124104327,0.0003829852886456
deeplabv3p,resnet50,sds-21,Qc,16237424.0,17408126.0,748.0,714.0,13922519.0,3485607.0,2314905.0,80940265.0,0.4595821812408989,0.5334600476630988,0.5768443632106822,0.5670457679589602,83.15091459920087,68.43264824574388,0.7059015929143954,0.8275994299394719,0.7997712677401347,0.857433974748704,9341265.0,16327149.0,453.0,576.0,8453207.0,7873942.0,888058.0,83448089.0,0.3135935311404916,0.3984666418065077,0.3604632492373083,0.5786795161650562,113.41212539762188,95.90552329793746,0.4910313887018611,0.6586466152525045,0.5177393187261291,0.9049317196332616
