Run,Feature,gamma (fixed),gamma (run),MMD2,MMD,p-value
24,PrC20,0.0117028449695147,0.0521674126643471,0.0016488542426038,0.0406060862753833,1.6700695278223608e-07
24,PrC50,0.0117028449695147,0.0569461813259061,0.0019232603839122,0.0438549926908241,1.7335939895318664e-08
24,PrC100,0.0117028449695147,0.054367898989088,0.0016531528591072,0.040658982514412,1.6117171973243198e-07
24,PrC200,0.0117028449695147,0.055628439417988,0.0016406454076257,0.0405048812814674,1.7874494134019077e-07
24,S 5,0.0117028449695147,0.0863016021439236,0.0011046769576444,0.0332366809059577,1.5501521062202476e-05
24,S 10,0.0117028449695147,0.0905851526112251,0.001405278052518,0.0374870384602201,1.259275390067667e-06
24,S 20,0.0117028449695147,0.0952162642757261,0.0018159878474959,0.0426144089187676,4.1978987917877765e-08
24,S 50,0.0117028449695147,0.114639597115611,0.0029435107054402,0.0542541307684514,4.058181410186947e-12
24,S 100,0.0117028449695147,0.1239845708269287,0.0044273106450202,0.066538039083071,2.3373180825733994e-17
24,S 200,0.0117028449695147,0.1216427288833372,0.0067081082287354,0.0819030416329912,2.2758489880985547e-25
24,SDS 5,0.0117028449695147,0.0717376811386111,0.0013356239966751,0.0365461899064066,2.248609998800583e-06
24,SDS 11,0.0117028449695147,0.0718824860055735,0.0010799613656811,0.0328627656426104,1.9076070696955395e-05
24,SDS 21,0.0117028449695147,0.0712495946043121,0.0011737573433617,0.0342601421970445,8.68817662465024e-06
24,SDS 51,0.0117028449695147,0.0736246683084601,0.0016156301363488,0.0401949018701232,2.1986500085441986e-07
24,SDS 101,0.0117028449695147,0.079087931768757,0.0023308855198383,0.0482792452285485,6.084420360690698e-10
24,SDS 201,0.0117028449695147,0.0843455617150536,0.0037690710445249,0.0613927605221081,4.888033774520696e-15
24,EP ms,0.0117028449695147,0.0082250396951928,0.0081366107878076,0.0902031639567459,2.2548539967650034e-30
24,PlC ms,0.0117028449695147,0.0080240126954757,0.0118217347842093,0.1087278013399025,2.951746418053407e-43
24,PrC ms,0.0117028449695147,0.0077010377075159,0.0040676108092687,0.0637778238047425,4.325978033179083e-16
24,S ms,0.0117028449695147,0.0150567133941372,0.0036973143717026,0.0608055455670174,8.758352235312581e-15
24,SDS ms,0.0117028449695147,0.0115937943991503,0.0021441094665616,0.0463045296549016,2.8179864246538115e-09
25,DEM,0.0117028449695147,0.0727065649058204,0.0762835611130644,0.2761947883524676,1.2727628612194986e-267
25,RGB,0.0117028449695147,0.0211762561284722,0.0201928358001345,0.1421014982332505,1.866534110506671e-72
25,RGB+NIR,0.0117028449695147,0.0131927639443332,0.0459974588880315,0.2144701818156349,2.7475343012735073e-162
25,NHD,0.0117028449695147,0.0145500000000002,0.0013166203247738,0.0362852631900861,2.634449190607333e-06
25,OSM,0.0117028449695147,0.001246875,0.0002802792739933,0.0167415433575674,0.0191861535277235
25,EP 5,0.0117028449695147,0.1113511241216247,0.0039315769324643,0.062702288095925,1.3055055302472446e-15
25,EP 11,0.0117028449695147,0.1055012413970356,0.0022870265990324,0.0478228669051995,8.7182369398603e-10
25,EP 21,0.0117028449695147,0.0815029567081111,0.0053380056326769,0.0730616563778634,1.463848538742824e-20
25,EP 51,0.0117028449695147,0.0611171069649807,0.0096057264051417,0.0980088077936964,1.6352499588714146e-35
25,EP 101,0.0117028449695147,0.0512990194005233,0.008018359380689,0.0895452923424177,5.848894856522569e-30
25,EP 201,0.0117028449695147,0.0486128550426772,0.0035173830790978,0.0593075296998436,3.7833909466821414e-14
25,PlC 5,0.0117028449695147,0.0523319853800169,0.0184128720398953,0.1356940383358654,2.986135463460751e-66
25,PlC 10,0.0117028449695147,0.0595006761332444,0.0131780265429944,0.1147955859037899,5.4275038911712306e-48
25,PlC 20,0.0117028449695147,0.0590617011557434,0.013057696534725,0.1142702784398684,1.4276886252526175e-47
25,PlC 50,0.0117028449695147,0.0577731279387158,0.0060924422454251,0.0780540981975009,3.284771396405094e-23
25,PlC 100,0.0117028449695147,0.0752331281362975,0.0005691036788228,0.0238558940059446,0.0014781473813368
25,PlC 200,0.0117028449695147,0.0688571934961371,-2.509070620959179e-05,,0.4391322988874626
25,PrC 5,0.0117028449695147,0.0566464162923618,0.0007421543402353,0.0272425098005913,0.0003330951448438
25,PrC10,0.0117028449695147,0.0522659221054793,0.0014332890897222,0.0378588046525811,9.9766609075471e-07
25,PrC20,0.0117028449695147,0.052125822874691,0.0015440831139354,0.0392948229915268,3.977271100805682e-07
25,PrC50,0.0117028449695147,0.0571122379380491,0.0016790638807939,0.0409763819876034,1.3008018394530061e-07
25,PrC100,0.0117028449695147,0.0540337742524569,0.0017748611238966,0.0421291006775201,5.8945189502380006e-08
25,PrC200,0.0117028449695147,0.0557985045874775,0.0014958888097259,0.0386767218068686,5.932005087161993e-07
25,S 5,0.0117028449695147,0.0855064420683504,0.0008789643867816,0.0296473335526429,0.0001039579149441
25,S 10,0.0117028449695147,0.089904640210478,0.0011797822681418,0.0343479587187042,8.26088828065966e-06
25,S 20,0.0117028449695147,0.0967356858414328,0.001623834246603,0.0402968267559994,2.0542825294435057e-07
25,S 50,0.0117028449695147,0.1193556327111764,0.0028712263457227,0.0535838254114316,7.32076359013287e-12
25,S 100,0.0117028449695147,0.1355607154217636,0.0042422853069312,0.0651328281815801,1.0482306678038587e-16
25,S 200,0.0117028449695147,0.1363164927420402,0.0067463415116992,0.0821361157573161,1.6714992306304144e-25
25,SDS 5,0.0117028449695147,0.0693829754356329,0.0010621794866239,0.0325910952044251,2.215008755966244e-05
25,SDS 11,0.0117028449695147,0.0682347967561661,0.0006863092030141,0.0261975037553983,0.0005374725582298
25,SDS 21,0.0117028449695147,0.0666726396836897,0.0006589019650584,0.0256690857854049,0.0006802561656002
25,SDS 51,0.0117028449695147,0.0680449549611706,0.0009068307316559,0.0301136303300671,8.210069290559717e-05
25,SDS 101,0.0117028449695147,0.0731096112609809,0.0014295995923991,0.0378100461835101,1.0287326349588584e-06
25,SDS 201,0.0117028449695147,0.0825198551843383,0.0024941116698145,0.0499410819848203,1.5974742686999439e-10
25,EP ms,0.0117028449695147,0.0089844066916798,0.0086294720382915,0.092894951629739,4.248624934381534e-32
25,PlC ms,0.0117028449695147,0.0077821234007908,0.0120614649130384,0.1098247008329113,4.294163472999801e-44
25,PrC ms,0.0117028449695147,0.0076768609336001,0.0041477173526553,0.0644027744173757,2.2579319611763677e-16
25,S ms,0.0117028449695147,0.015282156379557,0.0033027239744587,0.0574693307291704,2.1710294210846385e-13
25,SDS ms,0.0117028449695147,0.0109420498562421,0.0016374126681432,0.0404649560501834,1.8359131334767938e-07
26,DEM,0.0117028449695147,0.0741219662781951,0.07422462286808,0.2724419623847985,1.837208206155487e-260
26,RGB,0.0117028449695147,0.0215443170578266,0.0195644354872977,0.1398729262126796,2.8915017923778913e-70
26,RGB+NIR,0.0117028449695147,0.0132772065488211,0.0452051530238905,0.212615034802082,1.5683868072187056e-159
26,NHD,0.0117028449695147,0.0114738749999997,0.0013144132028772,0.0362548369583595,2.6833656147806993e-06
26,OSM,0.0117028449695147,0.0029819999999998,0.0007225865194074,0.0268809694655437,0.0003937999271656
26,EP 5,0.0117028449695147,0.1153072517637162,0.0046990854188453,0.0685498754108664,2.582483569146928e-18
26,EP 11,0.0117028449695147,0.1121883330158092,0.0025345697085764,0.0503445102128969,1.1471153936553623e-10
26,EP 21,0.0117028449695147,0.0863862533734705,0.005599910482895,0.0748325496217725,1.759877168052115e-21
26,EP 51,0.0117028449695147,0.0655493052153327,0.0091040116343935,0.0954149445023866,9.292709492893647e-34
26,EP 101,0.0117028449695147,0.0540585393836894,0.0076183802909083,0.0872833334085516,1.4709517489662154e-28
26,EP 201,0.0117028449695147,0.0496093701939724,0.0030380514294536,0.0551185216551903,1.8766784487365627e-12
26,PlC 5,0.0117028449695147,0.0522314926851234,0.018811918410979,0.13715654709484,1.2135865945173343e-67
26,PlC 10,0.0117028449695147,0.0597210503667461,0.012686935896966,0.1126362991977545,2.811601841075795e-46
26,PlC 20,0.0117028449695147,0.0600995062761219,0.0126356693612781,0.1124084932791031,4.2455948039967454e-46
26,PlC 50,0.0117028449695147,0.0591242941241195,0.0063748258241283,0.079842506374289,3.356200110761682e-24
26,PlC 100,0.0117028449695147,0.0743448156842635,0.000408522470663,0.0202119388150429,0.0060466093136319
26,PlC 200,0.0117028449695147,0.0721482017726341,-7.874032542181059e-05,,1.0
26,PrC 5,0.0117028449695147,0.0560477670537377,0.0012503524346233,0.0353603228862994,4.579335828337748e-06
26,PrC10,0.0117028449695147,0.0517438677409449,0.0018695193992655,0.0432379393503614,2.6995397325094874e-08
26,PrC20,0.0117028449695147,0.0520487104476734,0.0021701230008148,0.0465845790022285,2.2758317553880148e-09
26,PrC50,0.0117028449695147,0.0575973486139602,0.0021683327476243,0.046565359953772,2.3095411548812547e-09
26,PrC100,0.0117028449695147,0.0545483053056111,0.0018017380180958,0.0424468846689116,4.721706130819348e-08
26,PrC200,0.0117028449695147,0.0554058875636154,0.0016524642702737,0.0406505137762587,1.620925236129296e-07
26,S 5,0.0117028449695147,0.0839418302157247,0.0009296356611913,0.0304899272086926,6.769635083343999e-05
26,S 10,0.0117028449695147,0.0872307307792576,0.0013093390591329,0.0361847904392573,2.7993076654888204e-06
26,S 20,0.0117028449695147,0.0918808952672639,0.0017488032294521,0.0418186947363519,7.309729134755438e-08
26,S 50,0.0117028449695147,0.109330463267371,0.0028639735367404,0.0535161053958565,7.76733281820146e-12
26,S 100,0.0117028449695147,0.1218324660393646,0.0040958891778697,0.0639991341962512,3.4387066792236883e-16
26,S 200,0.0117028449695147,0.1267769922397794,0.0062232391394595,0.0788875094007891,1.1418037852309765e-23
26,SDS 5,0.0117028449695147,0.0677395093579846,0.0007433485928898,0.0272644199074518,0.0003297115971667
26,SDS 11,0.0117028449695147,0.0686450631763932,0.0005757800328992,0.0239954169144705,0.0013949342685037
26,SDS 21,0.0117028449695147,0.0681411780602072,0.0007627793591423,0.0276184604774114,0.0002792822490198
26,SDS 51,0.0117028449695147,0.0699738684989468,0.0013198784760363,0.036330131792169,2.563869038968818e-06
26,SDS 101,0.0117028449695147,0.0741808888375238,0.0020589490808035,0.0453756441365143,5.674508976382193e-09
26,SDS 201,0.0117028449695147,0.0818897108507286,0.0034351033610686,0.0586097548286003,7.389839368654745e-14
26,EP ms,0.0117028449695147,0.0093348412166989,0.0088111986481552,0.093867985214104,9.82729728979608e-33
26,PlC ms,0.0117028449695147,0.0078947743607217,0.0118589515777472,0.1088988134818155,2.1882787967978553e-43
26,PrC ms,0.0117028449695147,0.0077302561688274,0.0054034983759678,0.0735084918629666,8.617683387018482e-21
26,S ms,0.0117028449695147,0.014816266953565,0.003624560893914,0.0602043262059633,1.5823594467842176e-14
26,SDS ms,0.0117028449695147,0.0110072755541727,0.0016850200300908,0.0410489954821169,1.2382875136522998e-07
27,DEM,0.0117028449695147,0.0719730402971177,0.0749568340222315,0.2737824574771574,5.224803772999841e-263
27,RGB,0.0117028449695147,0.0224236646492211,0.0186018292288105,0.1363885230831777,6.552545149427805e-67
27,RGB+NIR,0.0117028449695147,0.0135376077767203,0.0443490847232846,0.2105922237958576,1.4923595490894798e-156
27,NHD,0.0117028449695147,0.0143148749999997,0.0016624219289795,0.0407728086962318,1.4927513646285912e-07
27,OSM,0.0117028449695147,0.001743875,0.0003931041993518,0.0198268555084226,0.0069352322443552
27,EP 5,0.0117028449695147,0.0907631169201615,0.0047220807601033,0.0687173977978167,2.143498441288285e-18
27,EP 11,0.0117028449695147,0.0761690573890435,0.0031604605909825,0.0562179739138878,6.918190859077289e-13
27,EP 21,0.0117028449695147,0.0653885598224614,0.0070112142822291,0.0837329939882074,1.9710595196959231e-26
27,EP 51,0.0117028449695147,0.0547018241767983,0.0114703697868931,0.1070998122635756,4.9807552439434314e-42
27,EP 101,0.0117028449695147,0.0500100945950517,0.0097352012611548,0.0986671235070468,5.766199904859572e-36
27,EP 201,0.0117028449695147,0.04859395583691,0.0046300802252915,0.0680446928517687,4.517283366434644e-18
27,PlC 5,0.0117028449695147,0.0526218302677861,0.0216231563494135,0.1470481429648589,1.935815174768548e-77
27,PlC 10,0.0117028449695147,0.0589790723800198,0.014007463383175,0.1183531300100468,6.914578609345014e-51
27,PlC 20,0.0117028449695147,0.0591702178682899,0.0141187664654183,0.1188224156690072,2.827242069627589e-51
27,PlC 50,0.0117028449695147,0.0575923714637519,0.0071040676315264,0.0842856312281426,9.317726996831056e-27
27,PlC 100,0.0117028449695147,0.073557008117269,0.0008906593287783,0.02984391610996,9.414937204862392e-05
27,PlC 200,0.0117028449695147,0.0685502499496642,2.1532682975637016e-05,0.0046403322053099,0.2462379130699213
27,PrC 5,0.0117028449695147,0.0583649940039892,0.0013536674438686,0.036792219882316,1.9348426461967226e-06
27,PrC10,0.0117028449695147,0.0524874069356689,0.0020705172989566,0.0455029372563641,5.1596024837416735e-09
27,PrC20,0.0117028449695147,0.0525049001195866,0.0021855509320903,0.0467498762788776,2.0050091792115293e-09
27,PrC50,0.0117028449695147,0.0592560690611111,0.002341698875593,0.0483911032690205,5.568218866453405e-10
27,PrC100,0.0117028449695147,0.0552749551967034,0.002232745071066,0.0472519319294566,1.3609912714345656e-09
27,PrC200,0.0117028449695147,0.0563710230130019,0.0023613072268599,0.0485932837628813,4.741408854682731e-10
27,S 5,0.0117028449695147,0.0886330816235829,0.0011233154239806,0.0335158980780864,1.3257810030179627e-05
27,S 10,0.0117028449695147,0.0929113066208257,0.0015249916434851,0.0390511413851778,4.659504110334453e-07
27,S 20,0.0117028449695147,0.0988560512826145,0.0021500778929553,0.0463689324112103,2.6831514252439507e-09
27,S 50,0.0117028449695147,0.1198695341805685,0.0039217187727035,0.0626236279107457,1.4143290571097596e-15
27,S 100,0.0117028449695147,0.1307242194345841,0.0057527295141445,0.0758467501884195,5.115304821885743e-22
27,S 200,0.0117028449695147,0.135118609239849,0.0086222838529241,0.0928562537092908,4.5019416763609003e-32
27,SDS 5,0.0117028449695147,0.0710407552035023,0.0010232774909694,0.0319887088043484,3.072490376126081e-05
27,SDS 11,0.0117028449695147,0.0714042551672349,0.0006057173582028,0.0246113258115622,0.0010763019838495
27,SDS 21,0.0117028449695147,0.0705483202636824,0.0006462888354788,0.0254222114592512,0.0007582994766598
27,SDS 51,0.0117028449695147,0.0722309183359891,0.0010259844664526,0.0320309922801746,3.0032685409704223e-05
27,SDS 101,0.0117028449695147,0.0766663585151598,0.0017638144147082,0.0419977905931755,6.457449276687236e-08
27,SDS 201,0.0117028449695147,0.0841204140263503,0.0032752334490342,0.0572296553286341,2.715799919957641e-13
27,EP ms,0.0117028449695147,0.0082334214425029,0.0106188052910013,0.1030475875069442,4.703349624671935e-39
27,PlC ms,0.0117028449695147,0.0077579861076446,0.0137125155159307,0.1171004505368392,7.397408359630713e-50
27,PrC ms,0.0117028449695147,0.0077509559522851,0.0054167812485445,0.0735987856458555,7.739723821524662e-21
27,S ms,0.0117028449695147,0.0158163780577109,0.0044931077426856,0.0670306477865585,1.371001622099355e-17
27,SDS ms,0.0117028449695147,0.0113548326741528,0.0015789049555436,0.0397354370246973,2.98022790950357e-07
28,DEM,0.0117028449695147,0.0720499305316729,0.0753848305326052,0.2745629809945348,1.6975575624131015e-264
28,RGB,0.0117028449695147,0.0221008555078638,0.0209839449305546,0.1448583616176664,3.267166496853568e-75
28,RGB+NIR,0.0117028449695147,0.0136015970892012,0.0455032923459792,0.2133150073154235,1.4394265323822166e-160
28,NHD,0.0117028449695147,0.0143148749999997,0.0016149133996401,0.0401859851147161,2.211735430752246e-07
28,OSM,0.0117028449695147,0.0032288749999999,0.0007859298008194,0.0280344395488742,0.0002292330318136
28,EP 5,0.0117028449695147,0.0979980464056914,0.0056307233536003,0.0750381459898922,1.3717458794507929e-21
28,EP 11,0.0117028449695147,0.0814507263255872,0.0032770411691506,0.0572454467110759,2.676107600888165e-13
28,EP 21,0.0117028449695147,0.0674794048837718,0.0068189982273491,0.0825772258395084,9.298358694082684e-26
28,EP 51,0.0117028449695147,0.0554280885917435,0.0108014269186648,0.1039299134930112,1.0821189861704842e-39
28,EP 101,0.0117028449695147,0.0496283003694447,0.0088793867820347,0.0942304981523221,5.673937585548017e-33
28,EP 201,0.0117028449695147,0.0487630088515006,0.0038537756718007,0.0620787860045664,2.456032664770903e-15
28,PlC 5,0.0117028449695147,0.0524499438912339,0.0213357753358327,0.146067708052919,1.941816225929387e-76
28,PlC 10,0.0117028449695147,0.0596040803057352,0.0154731946268158,0.1243912964271048,5.320509335279776e-56
28,PlC 20,0.0117028449695147,0.0611672709777205,0.0146912125138972,0.1212073121304869,2.844207477701143e-53
28,PlC 50,0.0117028449695147,0.0587681079128174,0.0071726987644188,0.0846917868769977,5.3558182723918146e-27
28,PlC 100,0.0117028449695147,0.0713528296866649,0.0010960935701692,0.0331073038794953,1.6659440506467343e-05
28,PlC 200,0.0117028449695147,0.0710030866168765,8.570477347576569e-05,0.0092576872638778,0.1235859684109092
28,PrC 5,0.0117028449695147,0.0562726980698505,0.0008977370711863,0.0299622607822959,8.867122513719534e-05
28,PrC10,0.0117028449695147,0.0515701350732348,0.0015238120099167,0.0390360347617015,4.705316425782159e-07
28,PrC20,0.0117028449695147,0.0517259598366346,0.001884999672111,0.0434165829161052,2.3761277855460008e-08
28,PrC50,0.0117028449695147,0.0569891180556621,0.0026374643036891,0.0513562489254143,4.9435109577270066e-11
28,PrC100,0.0117028449695147,0.053537263125325,0.0022960914499187,0.0479175484548068,8.09351938979493e-10
28,PrC200,0.0117028449695147,0.0551841445161803,0.0020191549314428,0.0449350078607182,7.871993811672217e-09
28,S 5,0.0117028449695147,0.0810324331524823,0.0011582200985404,0.0340326328476129,9.895327769972452e-06
28,S 10,0.0117028449695147,0.0859481322252781,0.0015671700275936,0.039587498375038,3.2845639102596146e-07
28,S 20,0.0117028449695147,0.0912937352490841,0.002169477714432,0.0465776525216979,2.287924947036604e-09
28,S 50,0.0117028449695147,0.1077661196975453,0.0038017739818557,0.0616585272436487,3.7473359896657405e-15
28,S 100,0.0117028449695147,0.1174161614331953,0.0057049189509918,0.0755309138763186,7.529018275367547e-22
28,S 200,0.0117028449695147,0.1195442792436991,0.008539527253739,0.0924095625665386,8.769519613326332e-32
28,SDS 5,0.0117028449695147,0.0663699958394413,0.0008639394862789,0.0293928475360747,0.0001180845240043
28,SDS 11,0.0117028449695147,0.0665106194615889,0.0006276669702142,0.0250532826235259,0.0008903846247725
28,SDS 21,0.0117028449695147,0.0659652636984356,0.0007301044476148,0.0270204449929098,0.0003692573936167
28,SDS 51,0.0117028449695147,0.0676246538100545,0.0011173441212577,0.0334266977318695,1.3938661656729712e-05
28,SDS 101,0.0117028449695147,0.0735502805625939,0.0020161174407437,0.0449011964288672,8.071206569517276e-09
28,SDS 201,0.0117028449695147,0.0836634557117974,0.0036560661551383,0.0604654128832203,1.2247705390448256e-14
28,EP ms,0.0117028449695147,0.008390104426933,0.0092865906294138,0.0963669581828431,2.1358526611527793e-34
28,PlC ms,0.0117028449695147,0.0077616710666131,0.0140123395347115,0.1183737282284861,6.648897595968474e-51
28,PrC ms,0.0117028449695147,0.0076246002315475,0.0051591254972892,0.0718270526841329,6.225022105482277e-20
28,S ms,0.0117028449695147,0.0144215547996295,0.0045879589790072,0.0677344740808342,6.355215508960271e-18
28,SDS ms,0.0117028449695147,0.0107528351313673,0.0016757309056885,0.0409356923196433,1.3371541024595397e-07
29,DEM,0.0117028449695147,0.0711364306520835,0.0767572109169355,0.2770509175529572,2.8693180583720827e-269
29,RGB,0.0117028449695147,0.021889710597009,0.0185965300251435,0.1363690948314301,6.8372678954542e-67
29,RGB+NIR,0.0117028449695147,0.013342162064055,0.0445873066619264,0.2111570663319758,2.2133355695484168e-157
29,NHD,0.0117028449695147,0.0136080000000003,0.0012359507124895,0.035156090688379,5.164715273004164e-06
29,OSM,0.0117028449695147,0.003721875,0.0008855142528008,0.0297575915154584,9.834429767491622e-05
29,EP 5,0.0117028449695147,0.1118834232846399,0.0040088249960539,0.0633152824841995,6.9719093790953095e-16
29,EP 11,0.0117028449695147,0.110109855838172,0.0025621496965845,0.05061768165952,9.153541047721307e-11
29,EP 21,0.0117028449695147,0.0852382592038831,0.0064628600820956,0.080391915526971,1.6485052524402204e-24
29,EP 51,0.0117028449695147,0.0641513347043711,0.0112373577191426,0.1060064041421206,3.24524130133636e-41
29,EP 101,0.0117028449695147,0.0531524472048816,0.0093339513149451,0.0966123766136885,1.4586138544198831e-34
29,EP 201,0.0117028449695147,0.0488532264885566,0.0036121076807943,0.0601008126467054,1.7509899085037816e-14
29,PlC 5,0.0117028449695147,0.0523932660370087,0.0215369992841755,0.1467548952647765,3.864236654737059e-77
29,PlC 10,0.0117028449695147,0.0598639270066107,0.0155460372747904,0.1246837490404844,2.9639041778892737e-56
29,PlC 20,0.0117028449695147,0.0605549419633307,0.0143081935886639,0.119616861640255,6.171192567201669e-52
29,PlC 50,0.0117028449695147,0.0587779592688405,0.0066707538618048,0.0816746831141989,3.0768468262411e-25
29,PlC 100,0.0117028449695147,0.0714396299092053,0.0003495753414759,0.0186969340127193,0.0102368688140512
29,PlC 200,0.0117028449695147,0.0702879474766003,-8.013010288970477e-05,,1.0
29,PrC 5,0.0117028449695147,0.0569332061685019,0.0008626613948081,0.0293710979503346,0.000119371929308
29,PrC10,0.0117028449695147,0.0522868511012741,0.0016375457713158,0.0404666006889124,1.8338919584460296e-07
29,PrC20,0.0117028449695147,0.0523887315295573,0.0019124050363392,0.0437310534556307,1.895778601771587e-08
29,PrC50,0.0117028449695147,0.0578652715026643,0.0022031983223767,0.0469382394469234,1.7345556405348652e-09
29,PrC100,0.0117028449695147,0.0543437606520227,0.001870919032186,0.0432541215629912,2.6685692534883174e-08
29,PrC200,0.0117028449695147,0.0560665754518704,0.0019556321198952,0.0442225295510703,1.3278721821322645e-08
29,S 5,0.0117028449695147,0.0887638051547296,0.0009478760922995,0.0307875964034146,5.802579925998495e-05
29,S 10,0.0117028449695147,0.0929691481130307,0.0012767430947365,0.0357315420145358,3.673881479524539e-06
29,S 20,0.0117028449695147,0.0983816606347545,0.0017758093133623,0.0421403525538452,5.848554776111256e-08
29,S 50,0.0117028449695147,0.1190170345533909,0.0031410528388264,0.0560450964744144,8.103765466796893e-13
29,S 100,0.0117028449695147,0.1322066426155379,0.0046063180317552,0.0678698609970233,5.476591943038048e-18
29,S 200,0.0117028449695147,0.1352604135012635,0.0065811534620935,0.0811243087002503,6.3425889928846655e-25
29,SDS 5,0.0117028449695147,0.0680098658631332,0.0009385919679188,0.0306364483567989,6.276063481430747e-05
29,SDS 11,0.0117028449695147,0.0684816845151473,0.0006745110256004,0.0259713500919843,0.0005948015728305
29,SDS 21,0.0117028449695147,0.0683834043017165,0.0007265339062081,0.0269542929087021,0.0003807150467946
29,SDS 51,0.0117028449695147,0.0700456925807842,0.0011200449427981,0.0334670725161034,1.3626467689853248e-05
29,SDS 101,0.0117028449695147,0.0739172042257398,0.0017802531734191,0.0421930465055463,5.637875006694545e-08
29,SDS 201,0.0117028449695147,0.0811414396681145,0.0031572413429907,0.0561893347797497,7.102097899823972e-13
29,EP ms,0.0117028449695147,0.0091861281559082,0.0092514512823025,0.0961844648698661,2.8344251095824032e-34
29,PlC ms,0.0117028449695147,0.0077534164349246,0.0139310384275055,0.118029820077409,1.2778080297584537e-50
29,PrC ms,0.0117028449695147,0.0077341984471026,0.0047795382258254,0.0691342044564443,1.345757009330633e-18
29,S ms,0.0117028449695147,0.0157024691295058,0.0035848948533311,0.0598739914598244,2.184710358349093e-14
29,SDS ms,0.0117028449695147,0.0110194310766889,0.0017557461029841,0.0419016241091454,6.902363079395739e-08
30,DEM,0.0117028449695147,0.07211358977169,0.0749763858044271,0.2738181619331105,4.467696295779003e-263
30,RGB,0.0117028449695147,0.0213365272429078,0.0201276745533209,0.14187203583977,3.1486523930003786e-72
30,RGB+NIR,0.0117028449695147,0.0133684833657893,0.0446784493448046,0.2113727734236476,1.0664575500023964e-157
30,NHD,0.0117028449695147,0.0147848750000003,0.00207858809433,0.0455915353363984,4.828336174839735e-09
30,OSM,0.0117028449695147,0.003968,0.0009613418563352,0.0310055133215887,5.1789069105657464e-05
30,EP 5,0.0117028449695147,0.111560032909231,0.0035739165025491,0.0597822423680238,2.3887483232144174e-14
30,EP 11,0.0117028449695147,0.1073941527272788,0.00222059150997,0.0471231525894654,1.5037590705023747e-09
30,EP 21,0.0117028449695147,0.0832453465142458,0.0061911319760806,0.0786837465813664,1.4799057801496118e-23
30,EP 51,0.0117028449695147,0.0619531257470157,0.0131580127649665,0.114708381406794,6.374712106331752e-48
30,EP 101,0.0117028449695147,0.0525106436732963,0.0123379332250752,0.1110762495994318,4.650309619157625e-45
30,EP 201,0.0117028449695147,0.0487973879285643,0.0051233369704162,0.0715774892715317,8.316536811818062e-20
30,PlC 5,0.0117028449695147,0.0524616245070943,0.0232473788449048,0.1524709114713518,4.24755741075625e-83
30,PlC 10,0.0117028449695147,0.0607979560438223,0.0162294400773219,0.1273948196643879,1.225309747252149e-58
30,PlC 20,0.0117028449695147,0.0608922507280145,0.0166894844851665,0.1291877876781183,3.0470956601859395e-60
30,PlC 50,0.0117028449695147,0.0585928154508876,0.0097589093374582,0.0987871921731669,4.764321666518427e-36
30,PlC 100,0.0117028449695147,0.0716119322349464,0.0011458482874358,0.0338503809053288,1.0975943732302164e-05
30,PlC 200,0.0117028449695147,0.073288759446503,-4.02402441264152e-05,,0.5506488316653589
30,PrC 5,0.0117028449695147,0.0560380935680255,0.0012082020908462,0.0347592015277433,6.512871955384209e-06
30,PrC10,0.0117028449695147,0.0522916450600439,0.0023055019766786,0.0480156430413944,7.492346638776283e-10
30,PrC20,0.0117028449695147,0.052366053285223,0.0025401454656331,0.0503998558096465,1.0959464457517598e-10
30,PrC50,0.0117028449695147,0.0584978742278305,0.0024371061975714,0.0493670557920098,2.5478338089423403e-10
30,PrC100,0.0117028449695147,0.0540952210445001,0.0023810254559585,0.0487957524376722,4.033856228520491e-10
30,PrC200,0.0117028449695147,0.0556441833028789,0.001936576477376,0.0440065503916868,1.5534976856930142e-08
30,S 5,0.0117028449695147,0.0826319624495055,0.0013675544727283,0.0369804606884281,1.723586015565074e-06
30,S 10,0.0117028449695147,0.0867742954759051,0.0017747743765865,0.042128071123499,5.8987421173230595e-08
30,S 20,0.0117028449695147,0.0929116681226903,0.0023142723432511,0.0481068845722854,6.972384457110625e-10
30,S 50,0.0117028449695147,0.1154340828313081,0.0038812505004771,0.062299682988577,1.964733082215736e-15
30,S 100,0.0117028449695147,0.1267467694496576,0.0054439664070802,0.0737832393371305,6.211879463181361e-21
30,S 200,0.0117028449695147,0.1229133868737746,0.0077733859277132,0.0881668074034283,4.2148524583571424e-29
30,SDS 5,0.0117028449695147,0.0694501854834117,0.0012522786499303,0.0353875493631641,4.506264045724838e-06
30,SDS 11,0.0117028449695147,0.0680715420596791,0.0011233117814823,0.0335158437381833,1.3258215000106168e-05
30,SDS 21,0.0117028449695147,0.0668199294181594,0.0013060465166962,0.0361392655804775,2.877216560155708e-06
30,SDS 51,0.0117028449695147,0.0692727437789127,0.0017773601645847,0.0421587495614466,5.7741488585219905e-08
30,SDS 101,0.0117028449695147,0.0759037535503795,0.0024318322582002,0.0493136112873536,2.6603131653463544e-10
30,SDS 201,0.0117028449695147,0.0850134018337794,0.0037683385475192,0.0613867945695103,4.917217454447266e-15
30,EP ms,0.0117028449695147,0.0091289035456376,0.0110758910366738,0.1052420592570948,1.1894086033337242e-40
30,PlC ms,0.0117028449695147,0.0078183791091086,0.0153563890625078,0.123920898409057,1.359574861537144e-55
