encoder,exp_type,input,af1,Qal,Qaf,Qat,Qc,Qca,Qr,af1_cd,Qal_cd,Qaf_cd,Qat_cd,Qc_cd,Qca_cd,Qr_cd
resnext50_32x4d,single_sa,s-50,0.5521048999309869,0.7869794159885113,0.0816326530612244,0.3550295857988165,0.9035262807717898,0.7533039647577092,0.9693042291950886,0.4122938530734633,0.6912904696762426,0.0,0.2048192771084337,0.8659160696008188,0.697594501718213,0.9911330049261085
vit_b_16,single,s-50,0.5788617886178862,0.7864506627393225,0.25,0.3203883495145631,0.9118825100133512,0.7446808510638298,0.9651363479461512,0.4449152542372881,0.689175769612711,0.0,0.1625,0.8498942917547568,0.7553191489361702,0.9888084265964452
resnext50_32x4d,single,sds-101,0.6906035141329259,0.7608600263273365,0.1066666666666666,0.2,0.8809048569527611,0.6706443914081146,0.9661016949152542,0.5963756177924218,0.6956521739130435,0.0,0.206060606060606,0.8110599078341014,0.5589660743134087,0.9891411648568608
resnext50_32x4d,single_sa,sds-101,0.6595744680851063,0.7625418060200669,0.0,0.2847222222222222,0.9024064171122996,0.7155555555555555,0.9651673993912748,0.5717321997874601,0.6918525261720528,0.0425531914893617,0.2711864406779661,0.8109640831758034,0.5280199252801993,0.990138067061144
vit_b_16,single,sds-101,0.583547557840617,0.7639593908629442,0.1739130434782608,0.2175438596491228,0.8774603174603175,0.6461187214611872,0.9649359406608228,0.4667981591058514,0.6989200863930886,0.0,0.3406113537117904,0.7731864095500459,0.5249597423510467,0.9917952084017068
resnext50_32x4d,single,sds-11,0.7108927108927109,0.775338626809902,0.0454545454545454,0.2914572864321608,0.8630046326935804,0.7217194570135747,0.9663608562691132,0.6827794561933535,0.6931144550843593,0.0,0.2339622641509434,0.7886255924170616,0.5753052917232022,0.990138067061144
resnext50_32x4d,single_sa,sds-11,0.7054380664652568,0.7740029542097489,0.2068965517241379,0.3592814371257485,0.8638036809815951,0.7160804020100503,0.9657768651608488,0.6923800564440263,0.7001953125,0.0,0.3333333333333333,0.7224025974025974,0.6370597243491577,0.9878088962108732
vit_b_16,single,sds-11,0.6887096774193548,0.7569316081330869,0.2,0.2469135802469135,0.8598484848484849,0.6998841251448435,0.9668602664844552,0.6452282157676349,0.696113074204947,0.0,0.2941176470588235,0.7154340836012861,0.6342229199372057,0.9881422924901184
resnext50_32x4d,single,sds-201,0.6779661016949152,0.7690311418685121,0.0341880341880341,0.2787878787878788,0.8944923689449237,0.7025380710659899,0.9651877133105802,0.5741056218057922,0.6982350408953939,0.0,0.358744394618834,0.8284600389863548,0.5703324808184144,0.986138613861386
resnext50_32x4d,single_sa,sds-201,0.6501501501501501,0.7698343504795118,0.0788177339901477,0.3714285714285714,0.8891891891891892,0.7043650793650794,0.9649595687331536,0.5572959604286892,0.6886120996441281,0.0,0.3060109289617486,0.8264299802761341,0.5456852791878173,0.9917952084017068
vit_b_16,single,sds-201,0.5539906103286385,0.7566225165562914,0.0275862068965517,0.1231671554252199,0.8452599388379205,0.5921173235563703,0.9649595687331536,0.4534501642935378,0.7014542343883661,0.0,0.2358078602620087,0.7603160667251976,0.5463786531130876,0.9917952084017068
resnext50_32x4d,single,sds-21,0.6956521739130435,0.7736013986013986,0.027027027027027,0.1732283464566929,0.8646986469864698,0.6977272727272728,0.9647622305850154,0.6457739791073125,0.7152745731425935,0.0476190476190476,0.2843601895734597,0.7301066447908121,0.5856209150326798,0.987800857237059
resnext50_32x4d,single_sa,sds-21,0.7308868501529052,0.7797397769516728,0.1379310344827586,0.3046875,0.8776595744680851,0.7212389380530974,0.965564268666894,0.6261510128913443,0.702974828375286,0.0,0.2485207100591716,0.7803571428571429,0.5371287128712872,0.9881422924901184
vit_b_16,single,sds-21,0.6885735623599701,0.7668122270742358,0.0,0.2731277533039647,0.8666241225271218,0.6473118279569893,0.9640780020526856,0.5929919137466307,0.7012875536480687,0.0,0.336283185840708,0.7574692442882249,0.5585874799357945,0.9858038956751404
resnext50_32x4d,single,sds-5,0.7137375287797391,0.7838328792007266,0.0,0.3439490445859872,0.8713639301874596,0.7419354838709677,0.966987620357634,0.6890909090909091,0.7077464788732394,0.0,0.3434343434343434,0.7674208144796381,0.6029850746268657,0.9901315789473684
