encoder,exp_type,input,af1,Qal,Qaf,Qat,Qc,Qca,Qr,af1_cd,Qal_cd,Qaf_cd,Qat_cd,Qc_cd,Qca_cd,Qr_cd
resnext50_32x4d,single_sa,s-200,0.620579294574558,0.7257661217891144,0.8907015505833628,0.8026118366212838,0.9290964827308924,0.8894445283145465,0.7886367793819741,0.5452535312725109,0.5795271410099418,0.5918300653594771,0.3585181097175614,0.9376563515269656,0.959886164705442,0.840926538716082
vit_b_16,single,s-200,0.620984909666706,0.6967594754805101,0.8723167836759431,0.7834620727979995,0.9238815667819692,0.894898181696189,0.776014742647308,0.5487550502677816,0.5926896102895212,0.6042483660130719,0.3577793008910212,0.9348623294346978,0.9618988775615284,0.8263931171409662
resnext50_32x4d,single,s-5,0.8527934811212035,0.8155739177294774,0.7802414263346633,0.8748318977493749,0.971177156157384,0.9164507011540528,0.9173300632118104,0.8683829747251716,0.7159566360390137,0.4934640522875816,0.8386192286123746,0.9728821474983756,0.9083794384999204,0.8660754467240239
resnext50_32x4d,single_sa,s-5,0.85610555066559,0.8217998922220227,0.8535784635587655,0.8832453459294248,0.9710295641965652,0.917115371712292,0.9252433959579672,0.8560911188365855,0.7333167778453317,0.7240740740740741,0.8198196594358349,0.9699865984405458,0.878934541585144,0.7932495036399735
vit_b_16,single,s-5,0.8630981007776559,0.7781426261900484,0.8322642557704935,0.8227729924979161,0.9685374654558472,0.91261993424584,0.8949112121355836,0.844022675310846,0.6452118959744475,0.7273420479302832,0.747932670482362,0.9738141650422352,0.9427827861562802,0.826631369953673
resnext50_32x4d,single,s-50,0.6725588232625246,0.7925929585054787,0.7999898984797212,0.8485023617671575,0.973457197483133,0.930853294417606,0.8914626792864451,0.5931598233580757,0.708656522148674,0.8775599128540306,0.7217005064846052,0.972961338531514,0.947940947940948,0.8814030443414957
resnext50_32x4d,single_sa,s-50,0.6648185621081095,0.792385485899048,0.8956512955199758,0.8662961933870519,0.9729703136583636,0.9276159084809448,0.886286492455911,0.5620888011943166,0.5999212187122684,0.8544662309368192,0.7335659542650632,0.9736375081221572,0.9332153789985116,0.8333553937789543
vit_b_16,single,s-50,0.663136212262824,0.7931471169391054,0.8438304964897217,0.8629619338705196,0.9760561731609956,0.9217617753623188,0.8488878650939369,0.5934709302932548,0.6125073857457248,0.9005446623093682,0.6655777396010432,0.9706302794022093,0.9560230042157752,0.7409133024487093
resnext50_32x4d,single,sds-101,0.8287796157999328,0.7246164900305371,0.880448507500379,0.8346762989719366,0.9586776438894384,0.8789041532474502,0.8709611853738847,0.8093144163613015,0.5948466762003444,0.4413943355119826,0.6708206118761294,0.9678626543209876,0.8624146937399949,0.7259298477829254
resnext50_32x4d,single_sa,sds-101,0.8190375942578696,0.7382234596730735,0.7930198494873478,0.8704306751875521,0.967746915412842,0.8873414855072463,0.8853854023401242,0.782471525363567,0.6215518201046422,0.7118736383442267,0.7567983764008438,0.9618299220272905,0.8560551452117717,0.7353805426869623
vit_b_16,single,sds-101,0.73481121203597,0.6849380276630141,0.7889287337744331,0.8138038343984441,0.9522904745505654,0.8331425288513151,0.798067737586298,0.6967062336225165,0.5709571070141035,0.6907407407407407,0.7455827243352945,0.9366349902534116,0.8424935171923124,0.6514890800794176
resnext50_32x4d,single,sds-11,0.8494324110958866,0.7499209628165977,0.7956462447598363,0.8022228396776881,0.9472418116149784,0.8876182568438002,0.8821401229005618,0.8598912169709878,0.6210414543710769,0.4915032679738562,0.7778855825463091,0.9440302144249512,0.897108246505837,0.7673064195896758
resnext50_32x4d,single_sa,sds-11,0.8512000580746442,0.7779558110292797,0.8293348148896409,0.8864795776604613,0.9558174134763336,0.9023542337627484,0.9014017710147088,0.8833996262540846,0.6491389719041951,0.7969498910675381,0.7847930000089013,0.9628939246263808,0.912164586863382,0.7627266710787558
vit_b_16,single,sds-11,0.8369100659691661,0.7230267648643793,0.8532754179504015,0.8018449569324813,0.9423984202570816,0.8786965747450348,0.8658662999071809,0.8449392923883199,0.6189828650699184,0.5988017429193899,0.7532556545579163,0.9593140838206629,0.8971800176619453,0.7658504301786897
resnext50_32x4d,single,sds-201,0.8212698383891545,0.71865457158254,0.8263548664073943,0.8201611558766324,0.9698250780795402,0.8953699510198605,0.8872214581399605,0.7858582062284026,0.5768845425975561,0.5156862745098039,0.7359248017232939,0.9719054580896686,0.9054368210994715,0.7344540039708802
resnext50_32x4d,single_sa,sds-201,0.7967333012712903,0.7197772588467757,0.7977170564169909,0.8477910530702973,0.9667578796294254,0.8986639492753623,0.8821875486961295,0.7640744568678421,0.6116801822245437,0.4392156862745098,0.6926911334039505,0.9655681448992852,0.8764163101512499,0.7121906022501654
